Id,Choice
247,0.033998975012177815
248,0.9537870898024619
249,0.9616771978757385
250,0.565800671250836
251,0.9354808910891854
252,0.9666373807382226
253,0.42546000697913133
254,0.47999144611785793
255,0.029995778442833042
256,0.05267848722798546
257,0.13856065542343812
258,0.16252840626112527
259,0.5817808566996969
260,0.7698896498265092
261,0.10427127037548359
262,0.9637345467932686
263,0.808775578728657
264,0.9252019286924706
265,0.8572993188231702
266,0.47564037939960135
267,0.7272020237627952
268,0.37619427535452554
269,0.7476196303363635
270,0.8083110697734974
271,0.418020095853929
272,0.9608286922715605
273,0.46366295567544313
274,0.03704418161371974
275,0.93263127146595
276,0.10792333971735778
277,0.9668973703291522
278,0.9256181335840049
279,0.6674795488668235
280,0.3848873911588355
281,0.3230602376582555
282,0.6032770708153357
283,0.8215100291915627
284,0.6555842363854211
285,0.7438039491795883
286,0.7474985618931678
287,0.5549392993685466
288,0.9326114382238043
289,0.6779759381435675
290,0.06485045423891847
291,0.9339191203473837
292,0.9640035617613206
293,0.7754873738996622
294,0.04553665277990561
295,0.9625162198310228
296,0.15477333353177522
297,0.9342574780326125
298,0.8815655547978234
299,0.9616353198701615
300,0.8593038604091494
301,0.007709652227965799
302,0.5184226081900313
303,0.4754000081819297
304,0.18680026559130558
305,0.9414384273377067
306,0.46613786221380354
307,0.006344657561387248
308,0.5228971198406596
309,0.7097671625928348
310,0.043738837144128836
311,0.41111848539717855
312,0.11763776201996103
313,0.2734742896818879
314,0.7231389392350464
315,0.5116849672498498
316,0.777687004683973
317,0.9324014382420789
318,0.05140778425959448
319,0.23286349691901423
320,0.6291098075953451
321,0.6572343442873708
322,0.7652609436489728
323,0.03454847625372135
324,0.8019766498719867
325,0.9581167014631334
326,0.061391336403141775
327,0.09105317066858798
328,0.6598466250720925
329,0.8951470709963942
330,0.539340839664996
331,0.15140776635810346
332,0.10974883392353257
333,0.9152426766425051
334,0.03984184305750073
335,0.8286043760112946
336,0.9347976817425919
337,0.5914558543599202
338,0.8048300641986924
339,0.7726332924228952
340,0.7839781804934154
341,0.9615294781729651
342,0.7730675733567354
343,0.9094171678577679
344,0.021160935184042173
345,0.17681685722553292
346,0.18242806152709798
347,0.8057491164338924
348,0.2833754522045035
349,0.41134240238614195
350,0.0840453654545932
351,0.5845630508083607
352,0.42180521547796207
353,0.5597348488076888
354,0.02251024799041941
355,0.4747828613214177
356,0.8189157183677132
357,0.9416894046036278
358,0.6632128996135799
359,0.14822592988091104
360,0.9704112842618151
361,0.40156012842661604
362,0.8346242256724912
363,0.7821894502377464
364,0.07644745171819818
365,0.8710673246984301
366,0.018481804816049018
367,0.03520854111240817
368,0.5726172172964844
369,0.8819590817588487
370,0.9183137357400117
371,0.20095982083722275
372,0.10246757263638441
373,0.7848408735559815
374,0.4152264855399955
375,0.513829833409202
376,0.9263470846297583
377,0.820589838854121
378,0.5576230668930963
379,0.08032203707789884
380,0.3778180269644841
381,0.04092255563086048
382,0.4996345126563936
383,0.9466667537573825
384,0.54378795580615
385,0.11814191910281328
386,0.5831311201266489
387,0.24076233793111637
388,0.27556377705165686
389,0.6184427169718392
390,0.9201435657121089
391,0.794019147487375
392,0.10372855069184005
393,0.0811086762041047
394,0.056121290810858995
395,0.3665005006323817
396,0.3333580972257598
397,0.2706234841572936
398,0.44551193773737036
399,0.6583738266213712
400,0.0051648558789299534
401,0.7393762300682822
402,0.49245131264204994
403,0.1190006503249676
404,0.1791113882318374
405,0.7083982874596119
406,0.9814033096896578
407,0.5231821714189532
408,0.9197826837881298
409,0.6848182561180666
410,0.01549380044563492
411,0.019369548230942037
412,0.49149553882084335
413,0.6032820105114599
414,0.7993815382921571
415,0.7029955524301437
416,0.031030920321858058
417,0.25224335425158767
418,0.03596820036997224
419,0.932919052086322
420,0.8788286785735256
421,0.2894895798942482
422,0.21440374105466262
423,0.8308100438618621
424,0.07017793208450457
425,0.0111264230538546
426,0.21620413439179045
427,0.4913248327454052
428,0.4809810267558085
429,0.8938048026494342
430,0.709584323615625
431,0.026583652067991896
432,0.15802280477258818
433,0.8563447149681999
434,0.11516940310999035
435,0.4854360616571243
436,0.8778494225348524
437,0.5631275395871884
438,0.40985392141578963
439,0.1952443384591337
440,0.8435022862584693
441,0.5811964148734665
442,0.7899676699518949
443,0.2587589867200792
444,0.5038846652721007
445,0.6812737560397719
446,0.8499838030391872
447,0.2963633834408002
448,0.5279349960290103
449,0.4143802033367136
450,0.4558907420540884
451,0.41339536511779845
452,0.7697690231834599
453,0.9261328795007051
454,0.6504611946348945
455,0.8467005516194401
456,0.056408266561006976
457,0.14196383349731212
458,0.30979471534994635
459,0.19821620046887248
460,0.19026993087268496
461,0.6156909207047725
462,0.8100016101924165
463,0.5921015900744194
464,0.3719715996336728
465,0.015915515719504066
466,0.05677517366535262
467,0.1960644145517057
468,0.7564950057823268
469,0.9016807854805585
470,0.9300834108485522
471,0.7375190990947401
472,0.85313125771752
473,0.7032122770250211
474,0.1027710440299544
475,0.345833528607919
476,0.009682558986604384
477,0.8184736248808135
478,0.6566188257765364
479,0.6133661204682823
480,0.9342574780326125
481,0.830958860761883
482,0.9698470823344782
483,0.055264746149277816
484,0.9424536958758533
485,0.670153214243784
486,0.0559072968348366
487,0.021270353037873762
488,0.2832657831862927
489,0.8857648004202712
490,0.6131443553052119
491,0.13649868481985014
492,0.0343969779561693
493,0.9764539936539108
494,0.32531068814698944
495,0.8627646034885662
496,0.7747362014057291
497,0.6814221300682
498,0.4639269412265238
499,0.839088334042697
500,0.617528906223059
501,0.2690882234627384
502,0.18895558047914918
503,0.2772246977084628
504,0.8650556254930002
505,0.9515859939839139
506,0.7460382950661971
507,0.21082205491665473
508,0.8952947695297153
509,0.041760337124508586
510,0.02185081341789377
511,0.3577179345191672
512,0.15981089429966636
513,0.03483401819678933
514,0.264160799363938
515,0.026135364328618748
516,0.07982037535608193
517,0.025558432205326654
518,0.7803043347147111
519,0.9631328703536323
520,0.3203097986168865
521,0.7153302508212896
522,0.517665474656389
523,0.7519378512314969
524,0.7772745445387576
525,0.5148016775403347
526,0.5398394467928589
527,0.824259648579291
528,0.7177406993517076
529,0.8994903253855449
530,0.19913269472731843
531,0.9613611243695365
532,0.7752562687110273
533,0.31132620514224396
534,0.6591270743457065
535,0.025006820929795597
536,0.9570197779641921
537,0.8578475550554955
538,0.5111516137344072
539,0.29833597175900095
540,0.049764289119045305
541,0.06478578140643552
542,0.8812826486024877
543,0.4075967653936199
544,0.7887287481659041
545,0.7501999037145446
546,0.06551415841674448
547,0.46045531804279666
548,0.0797497856051218
549,0.9249795611391892
550,0.008975445289728485
551,0.18430021367854205
552,0.03278373155974658
553,0.4131951606334217
554,0.6635084951530491
555,0.9038660393846355
556,0.013610147782739728
557,0.9386579693805993
558,0.8753537921935383
559,0.9088768586014304
560,0.24784362879382285
561,0.8991442706570235
562,0.17343950300546276
563,0.6425569074315074
564,0.6169451568306049
565,0.7754873738996622
566,0.09445869127949687
567,0.7972284438437077
568,0.47092377233815574
569,0.006165691113011604
570,0.8541826972219619
571,0.9437727504026436
572,0.2535031661540824
573,0.9165759197430648
574,0.12855516271390646
575,0.9853335967098089
576,0.10664592673383182
577,0.012116679810777214
578,0.6679574795101192
579,0.0033642604969054864
580,0.8250584371590559
581,0.9508558007880908
582,0.943058046771851
583,0.2662342251568704
584,0.38272234736572247
585,0.3917154950784767
586,0.8681099125421675
587,0.7031111738897737
588,0.024840547392530197
589,0.0291997633276098
590,0.33427818260025993
591,0.6315412207701054
592,0.6545498411106209
593,0.357869313416382
594,0.8065573915969206
595,0.7681062917350986
596,0.4422786004470719
597,0.7800582942708676
598,0.8055683179445798
599,0.0435199277096682
600,0.5582475874415753
601,0.39108786091609027
602,0.8248424168876161
603,0.46630958320163657
604,0.9327730902618716
605,0.013831605617230507
606,0.35605360735655117
607,0.5952076085736174
608,0.08099209277877127
609,0.0497015830070146
610,0.8866997468230747
611,0.6904275380216849
612,0.03302113761932752
613,0.6627029780126519
614,0.2797817961762139
615,0.5335872115191871
616,0.5670026299778653
617,0.04527767375524059
618,0.021560252264317747
619,0.6756509220712639
620,0.885224413467202
621,0.8603685937100384
622,0.1169507984908739
623,0.9414598324740993
624,0.8369455091153196
625,0.0063604887430311376
626,0.6906743439236689
627,0.9810239494255215
628,0.24482573673802052
629,0.10338240645189918
630,0.9134168338431029
631,0.5317611323836109
632,0.9829426918392642
633,0.09167637847060098
634,0.14931770557841656
635,0.5962826059677279
636,0.8629646830596034
637,0.08410014892788617
638,0.5335887010644923
639,0.9925096342810077
640,0.0332547524477198
641,0.7259430268236183
642,0.603951047897981
643,0.1531936198904164
644,0.5744059612438946
645,0.9316879905658657
646,0.8403175883285691
647,0.33617853175614193
648,0.1175391843655021
649,0.8761886804592475
650,0.6103842339417221
651,0.9121298714090099
652,0.4101776814466993
653,0.689040860555872
654,0.09966788885768982
655,0.03390598856958675
656,0.9235697959209135
657,0.4942536710723179
658,0.3163316155508472
659,0.004696421330695567
660,0.8960795285675685
661,0.17339276436437745
662,0.5988187690697869
663,0.9272695332339009
664,0.615864550691883
665,0.433511428549958
666,0.017934005871533487
667,0.4066509032500713
668,0.5329513097380949
669,0.41455163185876087
670,0.9938646786141704
671,0.8930055550173274
672,0.010865291899115231
673,0.23294875529379544
674,0.5821648282421741
675,0.5694322336198323
676,0.04758868538363502
677,0.588207866056347
678,0.016270082143210757
679,0.4283488565387153
680,0.9540853723591901
681,0.6120129303649846
682,0.5366448289490453
683,0.37684158799166545
684,0.6883995491438202
685,0.8860842228006284
686,0.0669208224321318
687,0.5778016970190216
688,0.19037109058374493
689,0.44190456877700657
690,0.7314220022980888
691,0.9856727501420711
692,0.029703232477324183
693,0.6471763636434634
694,0.7574556286826308
695,0.49683522050358664
696,0.8405813401372514
697,0.9231659444593324
698,0.7975052985544873
699,0.07428270770644343
700,0.9690660256281044
701,0.412834538008947
702,0.10050059873255951
703,0.30172662229113484
704,0.41357736544709833
705,0.5457209176949748
706,0.06647459262680004
707,0.10962935115139708
708,0.16822750433531183
709,0.9228990258020255
710,0.8291688958910416
711,0.2771230267207842
712,0.020357846869881034
713,0.35936204184782256
714,0.5889376505740747
715,0.037317122955646535
716,0.46252150120287516
717,0.9550887078081208
718,0.9675915702887671
719,0.16172079534793976
720,0.42677943018534975
721,0.56117379163791
722,0.3075204321456474
723,0.3350776128910832
724,0.08729090294450292
725,0.5054267490805964
726,0.9203851963978774
727,0.11495877984995234
728,0.26325981800569
729,0.32160378839579795
730,0.43825590778304735
731,0.4588514003333054
732,0.4967703272178659
733,0.8459519429762897
734,0.9316156737544745
735,0.41059921746777733
736,0.7420099325796499
737,0.3014527111329729
738,0.10100778967681485
739,0.0919916621778134
740,0.09834661137136003
741,0.8006654803443972
742,0.8763455715493199
743,0.19335340817218766
744,0.9617148104432899
745,0.5556754221399164
746,0.949361740738061
747,0.3308448740088228
748,0.12959020829303317
749,0.7933038842315555
750,0.6166830044597367
751,0.14857450139387054
752,0.5615741674486807
753,0.015435996477494328
754,0.5976546303849387
755,0.19378014442697983
756,0.7321050930343083
757,0.46879116371128937
758,0.4025317463291634
759,0.3452648892701784
760,0.9261677950056054
761,0.6060704180370918
762,0.7460574960223818
763,0.5898470067239968
764,0.18186361221347963
765,0.0719309079155183
766,0.4700852770769017
767,0.3986249642586023
768,0.09551553784611569
769,0.8732950233983553
770,0.9456405826254235
771,0.23385110966648184
772,0.11211993999217924
773,0.07307201182198343
774,0.6318247818203152
775,0.0728137113205474
776,0.4957765840141079
777,0.31395808772229844
778,0.9413041637184595
779,0.06498440506065545
780,0.07896264497481778
781,0.9449427443229765
782,0.9155933318096926
783,0.380167802135182
784,0.42124457625753103
785,0.6559211593696413
786,0.6909173237096854
787,0.5818015545090777
788,0.18082834291279667
789,0.30506899028673784
790,0.9449374687544714
791,0.8463479077315161
792,0.5033272816253943
793,0.1591404521476777
794,0.3590653088204733
795,0.7542022600539321
796,0.963146080356167
797,0.12549099715151243
798,0.06275738282771373
799,0.03806124298044481
800,0.13235850137318173
801,0.9723093771955851
802,0.6068312423708536
803,0.024507783271500425
804,0.7938401438419882
805,0.42881641841124873
806,0.30354964631427317
807,0.2109030994318813
808,0.8696459492896437
809,0.6210471478782348
810,0.5968550146129926
811,0.3849342024820214
812,0.803235418753911
813,0.38290630259776715
814,0.9190133473570784
815,0.9173660595493034
816,0.26286104613688405
817,0.8471583430367213
818,0.9569853251999751
819,0.060734227585058496
820,0.114929413675016
821,0.5361396381497834
822,0.43094163993323426
823,0.9295198793813301
824,0.012037735135558782
825,0.2994494434731501
826,0.006399835815384875
827,0.4205152377999965
828,0.7210741138589492
829,0.3163316155508472
830,0.8143238521471814
831,0.0676122533161784
832,0.84696930369987
833,0.9437532416215105
834,0.9349028153360507
835,0.4013684516800712
836,0.6705387059548483
837,0.941132525353868
838,0.86665757810884
839,0.03130573879577241
840,0.30553143218165657
841,0.39209879001733916
842,0.37117458680585874
843,0.12622135007504373
844,0.23958948809798736
845,0.9514215004377721
846,0.9532135611775766
847,0.5190084066885049
848,0.014763403316047367
849,0.5840983780939899
850,0.628833190257011
851,0.4322711168689656
852,0.9534640501633802
853,0.9578357613573028
854,0.9157769061999335
855,0.22298931969355676
856,0.5065285431366282
857,0.8772256634603333
858,0.886421712652076
859,0.8539496830672147
860,0.7345575487441407
861,0.8389563301527279
862,0.37044622330989485
863,0.593879909976689
864,0.00813150472158625
865,0.39407094525141473
866,0.02689470731004317
867,0.6413268801241491
868,0.9326400002155171
869,0.887775802201289
870,0.39635131617407404
871,0.8492359589104511
872,0.012672481379715578
873,0.5662347602003663
874,0.8865059887387158
875,0.0933600475230756
876,0.9493001054151844
877,0.9328087252048283
878,0.07384573294914758
879,0.9699996808166499
880,0.5977516048474711
881,0.7372750723109033
882,0.8485471381582868
883,0.9502510310684683
884,0.1974773575652412
885,0.9670542119573843
886,0.2653333151577412
887,0.3593622425718917
888,0.14946561077552845
889,0.8671998285698856
890,0.1105363196717062
891,0.8819145102214986
892,0.39077386963979327
893,0.7776863963478184
894,0.04809841412633683
895,0.6741309219856542
896,0.21071382887008083
897,0.11518015021543487
898,0.014705633022078713
899,0.021520507502852122
900,0.04210781433708071
901,0.3061582599128186
902,0.8372579379956585
903,0.9005350717381551
904,0.8355886476094663
905,0.4147481453818954
906,0.6119459201962479
907,0.42422950153574396
908,0.169542731733926
909,0.4645622225172776
910,0.9661284898977792
911,0.5683164958230448
912,0.3437542040980911
913,0.6567519448122568
914,0.056357009139280614
915,0.09257957764439981
916,0.3612427514458584
917,0.1483500548459934
918,0.43748065317414875
919,0.8688160163004777
920,0.6318245484769194
921,0.9068062232462527
922,0.024245067902041985
923,0.07972758855123699
924,0.18880841981078256
925,0.031959440836402314
926,0.25668503047206975
927,0.4780888228287979
928,0.7955047047245519
929,0.07452882151913608
930,0.7210780256969851
931,0.08125800386407195
932,0.13653975641149754
933,0.10830782527178741
934,0.5604361650139904
935,0.8124583209624389
936,0.20597868465952707
937,0.46793999796301516
938,0.14822592988091104
939,0.95326652745997
940,0.17720522452244583
941,0.008121139759919094
942,0.9459981379137881
943,0.3638821250464972
944,0.004491191558570388
945,0.6339044208140305
946,0.4316330894505311
947,0.31760204698676203
948,0.3589470259067226
949,0.0423986562995242
950,0.3435159526685142
951,0.15544555555193607
952,0.7862728885083025
953,0.21037417594408248
954,0.42422950153574396
955,0.09870750414936731
956,0.93181810793974
957,0.6942616401717767
958,0.015287001358328748
959,0.8629367730344213
960,0.2019201095703636
961,0.969756501594387
962,0.6523937144357936
963,0.9489277331119558
964,0.02547413614468929
965,0.6430022727546025
966,0.9142707903133191
967,0.791599354312403
968,0.7082730891442752
969,0.18381606096987013
970,0.8437852573161125
971,0.4853396628577981
972,0.6619419781600563
973,0.7448368228153399
974,0.8470490932777104
975,0.32469665371656875
976,0.10477376665894599
977,0.2976666032140954
978,0.13919750932135905
979,0.8865797739582865
980,0.9410749880577378
981,0.6149180001612508
982,0.25731506853920816
983,0.10625711586356151
984,0.8466325869026943
985,0.9840171903930105
986,0.01777545696092859
987,0.4729446356676117
988,0.3593622425718917
989,0.8732893362475268
990,0.4654788726895268
991,0.3882378135830638
992,0.6101105446979341
993,0.9003710357589714
994,0.04689208136004507
995,0.21711892507817426
996,0.8882826696724094
997,0.8929944993589237
998,0.623597611513675
999,0.7889964078885298
1000,0.35375066068138383
1001,0.9220920652700345
1002,0.03454242359142642
1003,0.9720866171705874
1004,0.32343033663164217
1005,0.9249757070284161
1006,0.6234303384884797
1007,0.4509606951735164
1008,0.8942720055450996
1009,0.9388117594348638
1010,0.8903395325229525
1011,0.9765813757916844
1012,0.4262405667780212
1013,0.28503949287404806
1014,0.6949928314431165
1015,0.16483117042345896
1016,0.9280190820551903
1017,0.08006942067259787
1018,0.3814433128678406
1019,0.8445441487986671
1020,0.4785008187876455
1021,0.5041031639567765
1022,0.300995735872105
1023,0.7608479572276511
1024,0.0865982072130614
1025,0.9006405177462716
1026,0.3762996802710792
1027,0.099723070767018
1028,0.02597534747235543
1029,0.03810355900267766
1030,0.418020095853929
1031,0.11756750554080489
1032,0.6509852253411303
1033,0.907534713925392
1034,0.6489196952478266
1035,0.947165626410462
1036,0.14773188551294683
1037,0.824544534310644
1038,0.7593916808165064
1039,0.5369710190003276
1040,0.3787002686122885
1041,0.35206800694062096
1042,0.9484624240795406
1043,0.7177079227515352
1044,0.44492561841861633
1045,0.6330522420001091
1046,0.7398305024053482
1047,0.24328374803053085
1048,0.1934726459074535
1049,0.7833886271871774
1050,0.837851790549187
1051,0.9396196595619368
1052,0.3205677950803495
1053,0.3495178438436484
1054,0.208506832555095
1055,0.06694012288744201
1056,0.16729855346969433
1057,0.2005617508854879
1058,0.9382599193968496
1059,0.013220637236958838
1060,0.9545311249163777
1061,0.7901022217387038
1062,0.15907036772089872
1063,0.8527535228275381
1064,0.7027780717640736
1065,0.22241644771640287
1066,0.7955010035289403
1067,0.6380762383715955
1068,0.44368034406684065
1069,0.9235967170936175
1070,0.8887493848871114
1071,0.935826555759312
1072,0.8745368527224271
1073,0.13677708517383255
1074,0.2270291828550962
1075,0.4720435213842051
1076,0.5924578938846643
1077,0.8113841055154212
1078,0.17847405665377444
1079,0.021584785216942293
1080,0.026903066166942328
1081,0.9614337979869513
1082,0.10967384714530176
1083,0.2487064754651249
1084,0.01092489559246791
1085,0.14778370296328724
1086,0.4082457242694666
1087,0.01695793330600692
1088,0.420945874233712
1089,0.02729526774783716
1090,0.9511179162720373
1091,0.3275042091364052
1092,0.8347687616906607
1093,0.6393012204751848
1094,0.7091476481639721
1095,0.12622135007504373
1096,0.9156389850930051
1097,0.6058505271577826
1098,0.9470357532184724
1099,0.9443670739675512
1100,0.9821419766039796
1101,0.6971537546947095
1102,0.4254044109323318
1103,0.8533030040171156
1104,0.964049263357998
1105,0.7062163517288247
1106,0.25075246377930943
1107,0.9281198110798149
1108,0.023149811742165505
1109,0.1196577879970082
1110,0.38705832042440025
1111,0.05423914981665263
1112,0.8565697737832382
1113,0.05881370641938924
1114,0.41900411906706675
1115,0.24308668099774447
1116,0.7953438530803233
1117,0.011255641951588843
1118,0.32531068814698944
1119,0.06773048824744735
1120,0.25996279364784053
1121,0.8947101009265516
1122,0.4017405926750228
1123,0.022557041165867965
1124,0.6784714323088356
1125,0.6863950202095189
1126,0.40184564361951997
1127,0.4351007550575566
1128,0.3605326992899196
1129,0.02817444116385735
1130,0.4294390723674511
1131,0.300995735872105
1132,0.8772256634603333
1133,0.18662179047309496
1134,0.9381274781241133
1135,0.29510581387580054
1136,0.1501871782036076
1137,0.2746708609440821
1138,0.68397311004958
1139,0.7179559243301186
1140,0.23007679475048445
1141,0.6549979962588252
1142,0.5331305849986895
1143,0.1372749772922434
1144,0.11619697396181661
1145,0.9631185214389302
1146,0.7051584299522595
1147,0.8967245159881078
1148,0.4436592524188459
1149,0.7372420618606127
1150,0.6069234589248036
1151,0.2240005212963267
1152,0.39998141730880504
1153,0.7399693570996893
1154,0.42917919995829545
1155,0.6979945799917288
1156,0.746536058817069
1157,0.21044777519811272
1158,0.2091452505147087
1159,0.5411130804929963
1160,0.751910022221383
1161,0.1340312919514549
1162,0.5357663516604112
1163,0.3597194690668937
1164,0.5857710731655795
1165,0.9130038458679888
1166,0.008392560974062017
1167,0.026201892348183625
1168,0.4940058857811906
1169,0.3899175414000175
1170,0.08697149501682773
1171,0.19293344265729195
1172,0.19078870078923105
1173,0.08822705438952434
1174,0.1619955145937683
1175,0.9324479256545356
1176,0.42745115937020184
1177,0.36986948149345755
1178,0.004567369084934833
1179,0.17046420907056561
1180,0.5718308154995289
1181,0.7429728868807036
1182,0.1937246735018397
1183,0.9665752185841172
1184,0.4181451872220143
1185,0.32870823928991283
1186,0.15271977605363857
1187,0.1821391529344442
1188,0.06590404568948818
1189,0.95475451544108
1190,0.05036281552553851
1191,0.2345169684217713
1192,0.512638058123103
1193,0.939123275721236
1194,0.910500820792316
1195,0.18514505663854128
1196,0.860356179761827
1197,0.3707368071741925
1198,0.46585437460766665
1199,0.8779247534496765
1200,0.8365845899421974
1201,0.41122754399887756
1202,0.12299229784918603
1203,0.9626366881677856
1204,0.9462608780742527
1205,0.9703148460676885
1206,0.17829380440218826
1207,0.5718352029743367
1208,0.03014127746428416
1209,0.7483900715865193
1210,0.6579445858545496
1211,0.07787748617171744
1212,0.3756892169465704
1213,0.4122902624027566
1214,0.1322294781198621
1215,0.7020816836718763
1216,0.3543586353565607
1217,0.8269939415955991
1218,0.3600084071549329
1219,0.892743299121709
1220,0.977756288258393
1221,0.8791257858915573
1222,0.8676014976710884
1223,0.8030155163557112
1224,0.07923523213188818
1225,0.4497925295784763
1226,0.8960817242033043
1227,0.8153238294743627
1228,0.17562400747103085
1229,0.6299213026128273
1230,0.9380195359758576
1231,0.5184581866524648
1232,0.716716578504675
1233,0.5875305630624179
1234,0.4643823549342488
1235,0.6707192562023283
1236,0.5717106922650692
1237,0.022114994016849437
1238,0.15442111706236192
1239,0.011559935529744023
1240,0.32806211116296424
1241,0.06659851313754263
1242,0.025753274859693247
1243,0.0877627077107453
1244,0.43812542651747605
1245,0.38471682787988193
1246,0.616165713299958
1247,0.6838387607507503
1248,0.5792208730422638
1249,0.9273363217490577
1250,0.8903255624646927
1251,0.42362434255740095
1252,0.4075967653936199
1253,0.446275818315058
1254,0.9345323634239348
1255,0.2693301344553656
1256,0.9249930574950007
